
"Shire Hall Historic Courthouse Museum","DT1 1UY","2018"
"Shire Horse Farm And Carriage Museum","TR16 6LA","1972"
"Shirehall Museum","NR22 6BP","1971"
"Shirley Sherwood Gallery","TW9 3AE","2008"
"Shoe Museum","BA16 0EQ","1974"
"Shore Road Pumping Station","CH41 6DN","1960-2008"
"Shoreham Aircraft Museum","TN14 7TB","1988"
"Shotts Heritage Centre","ML7 5EN","1994"
"Shrewsbury Museum And Art Gallery","SY1 1LH","1885"
"Shropshire Regimental Museum","SY1 2AT","1985"
"Shugborough Estate","ST17 0XB","1966"
"Sick To Death","CH1 4EZ","2016"
"Sidmouth Museum","EX10 8LY","1950"
"Sidney Cooper Museum","CT1 2BQ","2004"
"Sidney Nolan Trust Gallery","LD8 2LL","2017"
"Silk Museum & Paradise Mill","SK11 6UT","1987"
"Sion Hill Hall","YO7 4EU","1973"
"Sir Francis Cook Gallery","JE3 5JN","1955"
"Sir John Moore Heritage Centre","DE12 7AH","2004"
"Sir John Soanes Museum","WC2A 3BP","1837"
"Sir Max Aitken Museum","PO31 7AJ","1979"
"Sir Richard Arkwrights Massom Mills","DE4 3PY","1991-2017"
"Sir Walter Scotts Courtroom","TD7 4BT","1993"
"Sissinghurst Castle Garden","TN17 2AB","1967"
"Sittingbourne & Kemsley Light Railway","ME10 2JG","1969"
"Sittingbourne Heritage Museum","ME10 4BQ","1999"
"Sizergh Castle","LA8 8AE","1950"
"Skaill House","KW16 3LR","1960-2017"
"Skara Brae Visitor Centre","KW16 3LR","1925"
"Skerryvore Museum","PA77 6UQ","1984"
"Skidby Windmill And Museum Of East Riding Life","HU16 5TF","1980"
"Skye Museum Of Island Life","IV51 9UE","1965"
"Sledmere House","YO25 3XG","1945-1967"
"Slough Museum","SL1 1EA","1986"
"Sma Shot Cottages Heritage Centre","PA1 2HZ","1945-2013"
"Smailholm Tower","TD5 7PG","1983"
"Small Arms School Corps Weapons Collection","BA12 0DJ","1969"
"Smallhythe Place","TN30 7NG","1929"
"Smerrill Farm Museum","GL7 6BW","1978"
"Smethwick Heritage Centre","B66 3NJ","2004"
"Smith Art Gallery","HD6 2AF","1907"
"Smithills Hall","BL1 7NP","1963"
"Smithy Heritage Centre","WA10 4RA","1995"
"Smugglers Museum","PL15 7TS","1998"
"Smythson Stationery Museum","W1S 2DE","1945-2006"
"Snibston Discovery Museum","LE67 3LB","1986"
"Snowshill Manor","WR12 7JU","1951"
"Social History Museum, Colchester","CO1 1JN","1974"
"Society of Antiquaries (Burlington House)","W1J 0BE","1707"
"Soho House Museum","B18 5LB","1995"
"Soldiers Of Gloucestershire Museum","GL1 2HE","1927"
"Soldiers Of Oxfordshire Museum","OX20 1SS","2014"
"Solent Sky Museum","SO14 3FR","1984"
"Solway Aviation Museum","CA6 4NW","1989"
"Somerleyton Hall","NR32 5QQ","1945-1960"
"Somerset And Dorset Railway Heritage Centre","BA3 2EY","2008"
"Somerset And Dorset Railway Trust Museum","TA23 0PP","1966"
"Somerset Brick And Tile Museum","TA6 3NB","1990-1999"
"Somerset Cricket Museum","TA1 1XX","1989"
"Somerset Military Museum","TA1 4AA","1976"
"Somerset Rural Life Museum","BA6 8DB","1976"
"Somme Heritage Centre","BT23 7PH","1994"
"Sorn Castle","KA5 6HR","1960-2017"
"Soseki Museum","SW4 0NG","1984"
"Sotterley Agricultural Museum","NR34 8DJ","1972"
"Souter Lighthouse","SR6 7NR","1990"
"South Devon Railway Trust Museum","TQ11 0DZ","1969"
"South East Romany Museum","TN12 9LB","2008"
"South London Gallery","SE5 8UH","1891"
"South Molton & District Museum","EX36 3AB","1951"
"South Nottinghamshire Hussars Museum","NG6 8AQ","1974"
"South Ribble Museum","PR5 1EJ","1978"
"South Shields Museum And Art Gallery","NE33 2JA","1876"
"South Tynedale Railway","CA9 3JB","1983"
"South Uist Folk Museum","HS8 5RZ","1958"
"South Wales Miners Museum","SA13 3HG","1976"
"South Wales Police Museum","CF31 3SU","1950"
"South Yorkshire Aircraft Museum","DN4 7FB","1986"
"South Yorkshire Transport Museum","S65 3SH","1987"
"Southampton City Art Gallery","SO14 7LP","1939"
"Southampton Maritime Museum","SO14 2AR","1966"
"Southburn Archaeological Museum","YO25 9AW","2008"
"Southchurch Hall Museum","SS1 2TE","1974"
"Southend Central Museum","SS2 6EW","1906"
"Southend Historic Aircraft Museum","SS2 6WL","1972"
"Southend Pier Museum","SS1 1EE","1989"
"Southport Railway Museum","PR9 0TY","1974"
"Southsea Castle","PO5 3PA","1972"
"Southside House","SW19 4RJ","1981"
"Southwick Hall","PE8 5BL","1974"
"Southwold Museum","IP18 6HZ","1933"
"Southwold Sailors Reading Room","IP18 6EL","1960-2017"
"Spalding Gentlemens Society Museum","PE11 1TB","1950"
"Speke Hall","L24 1XD","1943"
"Spelthorne Museum","TW18 4RH","1980"
"Spencer House","SW1A 1NR","1991"
"Spitfire And Hurricane Memorial Building","CT12 5DF","1981"
"Spode Museum","ST4 1BX","2012"
"Springburn Museum","G21 4BW","1986"
"Springhill","BT45 7NQ","1957"
"Spurn Lightship","HU1 3RA","1987"
"Spye Park Stables Museum","SN15 2PS","1975"
"St Agnes Parish Museum","TR5 0PA","1985"
"St Albans Organ Museum","AL1 5PE","1978"
"St Albans South Signal Box","AL1 3AJ","2009"
"St Andrews Cathedral Museum","KY16 9QL","1908"
"St Andrews Museum","KY16 9DP","1991"
"St Andrews Preservation Trust Museum","KY16 9PW","1977"
"St Annes Chapel And Old Grammar School Museum","EX32 8LN","1928"
"St Asaph Cathedral Museum","LL17 0RD","1960-2017"
"St Augustines Abbey","CT1 1TF","1900-1960"
"St Barbe Museum","SO41 9BH","1992"
"St Bartholomews Hospital Museum","EC1A 7BE","1997"
"St Brides Crypt Museum","EC4Y 8AU","1969"
"St Cecilias Hall Of Musical Instruments","EH1 1NQ","1963"
"St Fagans: National History Museum","CF5 6XB","1948"
"St Francis & Hurstwood Park Hospital Museum","RH16 1QP","1945-1985"
"St Helens Museum And Art Gallery","WA10 1DY","1892"
"St Ives Museum","TR26 1PR","1924"
"St John Ambulance Museum","NR28 9DR","2011"
"St John Medieval Museum And Coningsby Hospital","HR4 9HN","1945-2017"
"St Johns House Museum","CV34 4NF","1960"
"St Katherines 900 Years Of History","LN5 8DW","2010"
"St Leger Farm Museum","S25 1YF","1980"
"St Margarets Museum","CT15 6DZ","1989"
"St Marys Chapel, The Old Grammar School","IM9 1RE","1951"
"St Marys House & Gardens","BN44 3WE","1945-1960"
"St Marys Lighthouse And Visitor Centre","NE26 4RS","1984"
"St Mawes Castle","TR2 5DE","1920"
"St Michaels Mount","TR17 0EF","1954"
"St Mungo Museum Of Religious Life & Art","G4 0RH","1993"
"St Neots Museum","PE19 1AE","1995"
"St Nicholas Priory","EX4 3BL","1916"
"St Pauls Cathedral","EC4M 8AD","1800-1841"
"St Peter Hungate Church Museum","NR3 1AE","1933"
"St Peters Bunker War Museum","JE3 7AF","1965"
"St Peters Heritage Centre","AB14 0LJ","1999"
"St Ronans Wells Interpretation Centre","EH44 6JE","1990"
"St Seraphims Icon & Railway Heritage Museum","NR22 6EB","1966"
"St Thomas Mini Museum","SE1 7EH","2004"
"St Vigeans Sculptured Stones Museum","DD11 4RB","1960-1969"
"St Winefrides Well: Museum Of The Pilgrimage And Library","CH8 7PN","2005"
"St. Giless House","BH21 5NA","1955"
"St. Nicholas Church Museum","BS1 1UE","1973"
"Staff College Museum","GU15 4NP","1958"
"Staffin Dinosaur Museum","IV51 9JE","1976"
"Stafford Castle","ST16 1DJ","1991"
"Stafford Museum","ST17 4BG","1914"
"Staffordshire County Museum","ST17 0XB","1964"
"Stained Glass Museum","CB7 4DL","1979"
"Staircase House","SK1 1ES","2005"
"Stalham Firehouse Museum","NR12 9BB","2002"
"Stamford Brewery Museum","PE9 2PA","1978"
"Stamford Museum","PE9 1PJ","1961"
"Standen","RH19 4NE","1973"
"Stanford Hall","LE17 6DH","1952"
"Stanley Spencer Art Gallery","SL6 9SJ","1961"
"Stanmer Rural Museum","BN1 9SE","1974"
"Stansted Mountfitchet Windmill","CM24 8AT","1964"
"Stansted Park","PO9 6DX","1960-2017"
"Stanway House & Water Garden","GL54 5PQ","1960-2017"
"Stapehill Abbey, Crafts, Gardens & Country Museum","BH21 2EB","1990"
"Statfold Barn Railway","B79 0BU","2004"
"Steam: Museum Of The Great Western Railway","SN2 2EY","1962"
"Steamtown Railway Museum","LA5 9HX","1972"
"Stephens Collection","N3 3QE","1993"
"Stephenson Railway Museum","NE29 8DX","1986"
"Stevenage Museum","SG1 1XX","1954"
"Stewarton Museum","KA3 5AB","1960-2017"
"Steyning Museum","BN44 3YB","1983"
"Stirling Smith Art Gallery & Museum","FK8 2RQ","1874"
"Stock Gaylard House","DT10 2BG","1960-2017"
"Stockport Air Raid Shelters","SK1 4JR","1996"
"Stockport Art Gallery","SK3 8AB","1925"
"Stockport Museum","SK1 4AR","1860"
"Stockwood Discovery Centre","LU1 4LX","1986"
"Stondon Motor Museum","SG16 6JN","1994"
"Stone Museum Of Geology","DA2 6DN","1996"
"Stone Science","LL75 8UL","1989"
"Stonehenge","SP4 7DE","2013"
"Stoneleigh Abbey","CV8 2LF","1946"
"Stoneywell","LE67 9PT","2015"
"Stonor Park","RG9 6HF","1979"
"Storiel","LL57 1DT","1894"
"Stotfold Watermill & Nature Reserve","SG5 4DG","2006"
"Stott Park Bobbin Mill","LA12 8AX","1984"
"Stourhead","BA12 6QH","1946"
"Stow Maries Great War Aerodrome Museum","CM3 6RN","2008"
"Stowe House","MK18 5EH","1945-1960"
"Strachur Smiddy Museum","PA27 8DG","1997"
"Stradey Castle","SA15 4PL","1960-2017"
"Strangers Hall Museum","NR2 4AL","1900"
"Stranraer Museum","DG9 7JP","1939"
"Stratfield Saye House","RG7 2BZ","1960-2017"
"Stratford Armouries Museum","CV37 0JA","2007"
"Stratford Motor Museum","CV37 6RN","1974"
"Strathallen Aircraft Collection","PH3 1JY","1974"
"Strathnaver Museum","KW14 7SS","1976"
"Strawberry Hill House","TW1 4ST","2010"
"Streetlife Museum Of Transport","HU1 1PS","1989"
"Stretham Old Engine","CB6 3LF","1988"
"Stretton Watermill","SY14 7JA","1978"
"Stromness Museum","KW16 3DF","1837"
"Strumpshaw Hall Steam Museum","NR13 4HR","1964"
"Strutts North Mill","DE56 1YD","1995"
"Stuart House","PL14 6AB","1988-2009"
"Sturminster Newton Museum & Mill","DT10 1AN","1989"
"Sudbury Hall","DE6 5HT","1967"
"Sudbury Heritage Centre & Museum","CO10 1TL","2005"
"Sudbury Museum","CO10 2RD","1974"
"Sudeley House & Gardens","GL54 5JD","1945-1956"
"Sudley House","L18 8BX","1944"
"Sue Ryder Foundation Museum","CO10 8AY","1979"
"Suffolk Punch Heavy Horse Museum","IP12 4LU","1994"
"Suffolk Regiment Museum","IP33 3RN","1935"
"Suffolk Underwater Studies Museum","IP12 2LN","1975-1981"
"Sufton Court","HR1 4LU","1960-2017"
"Sulgrave Manor","OX17 2SD","1921"
"Summerlee Museum Of Scottish Industrial Life","ML5 1QD","1985"
"Sunderland Museum & Winter Gardens","SR1 1PP","1846"
"Sunk Island Church Heritage Centre","HU12 0DZ","1983-1985"
"Sunken Secrets","PO41 0RR","1990"
"Sunnycroft","TF1 2DR","1997"
"Surgeons Hall Museum","EH8 9DW","1832"
"Surrey Fire Museum","RH2 0EJ","1987"
"Surrey Heath Museum","GU15 3SG","1935"
"Surrey Infantry Museum","GU4 7RQ","1981"
"Surrey Police Museum","GU3 1HG","2001"
"Sussex Combined Services Museum","BN22 7AQ","1977"
"Sussex Farm Museum","TN21 0JB","1987"
"Sutton Hoo","IP12 3DJ","2002"
"Sutton House","E9 6JQ","1994"
"Sutton Park","YO61 1DP","1960-2017"
"Sutton Windmill & Broads Museum","NR12 9RZ","1976"
"Swaffham Museum","PE37 7DQ","1987"
"Swalcliffe Barn","OX15 5DR","1992"
"Swaledale Museum","DL11 6QT","1974"
"Swanage Museum","BH19 2 LJ","1976"
"Swanage Railway","BH19 1HB","1976"
"Swansea Bus Museum","SA1 8PB","2004"
"Swansea Industrial and Maritime Museum","SA1 3RD","1977"
"Swansea Museum","SA1 1SN","1845"
"Swarthmoor Hall","LA12 0JQ","1985-1990"
"Swedenborg Society Museum","WC1A 2TH","2019"
"Swindon Museum And Art Gallery","SN1 4BA","1912"
"Swinford Museum","GL7 3JQ","1931"
"Swtan Heritage Centre","LL65 4ET","2000"
"Syon House","TW8 8JF","1945-1950"
"Syr Henry Jones Museum","LL22 8PP","1934"
"Sywell Aviation Museum","NN6 0BN","2001"
"T H Parry-Williams Museum","LL54 6TL","1975"
"Tabley House, University Of Manchester","WA16 0JR","1990"
"Tacla Taid Transport And Agriculture Museum","LL61 6TN","2001"
"Taggart Tile Museum","PE19 5BB","1981"
"Taigh Chearsabhagh Museum And Arts Centre","HS6 5AA","1993"
"Taigh-tasgaidh Chill Donnain","HS8 5RZ","1989"
"Tain & District Museum","IV19 1DY","1966"
"Talbot Rice Gallery, University Of Edinburgh","EH8 9YL","1676"
"Talyllyn Narrow Gauge Railway Museum","LL36 9EY","1956"
"Tam Oshanter Museum","KA7 1RQ","1957"
"Tamar Belle Visitor Centre","PL20 7LT","2005"
"Tameside Central Art Gallery","OL6 7SG","1998"
"Tamworth Castle","B79 7NA","1899"
"Tanfield Railway","NE16 5ET","1985"
"Tangmere Military Aviation Museum","PO20 2ES","1982"
"Tangwick Haa Museum","ZE2 9RS","1988"
"Tank Museum","BH20 6JG","1923"
"Tar Tunnel","TF8 7HT","1976"
"Tarbat Discovery Centre","IV20 1YA","1999"
"Tate Britain","SW1P 4RG","1897"
"Tate Liverpool","L3 4BB","1988"
"Tate Modern","SE1 9TG","2000"
"Tate St Ives","TR26 1TG","1993"
"Tattershall Castle","LN4 4LR","1926"
"Tatton Park","WA16 6QN","1960"
"Tavistock Museum","PL19 0AE","1985"
"Tayside Medical History Museum","DD1 9SY","2015-2017"
"Teapot Island","ME18 6HG","2003"
"Teddy Bear Museum","DT1 1JU","1995"
"Tees Cottage Pumping Station","DL3 8TF","1980"
"Teifi Valley Railway","SA44 5TD","1945-2017"
"Teign Heritage Centre","TQ14 8ST","1978"
"Telegraph Museum Porthcurno","TR19 6JX","1997"
"Temple Newsam House","LS15 0AE","1922"
"Tenbury Wells Museum","WR15 8EF","1977"
"Tenby Museum And Art Gallery","SA70 7BP","1878"
"Tenement House","G3 6QN","1983"
"Tenterden And District Museum","TN30 6HN","1976"
"Terracotta Warriors Museum","DT1 1JU","2002"
"Tetbury Police Museum & Courtroom","GL8 8AA","1981"
"Tewkesbury Heritage Centre","GL20 5AB","2007"
"Tewkesbury Museum","GL20 5PX","1962"
"Thackray Medical Museum","LS9 7LN","1990"
"Thame Museum","OX9 3AE","2007"
"Thames River Police Museum","E1W 2NE","1960-2017"
"Thames Valley Police Museum","RG7 4DX","1985"
"Thaxted Guildhall","CM6 2LA","1960-2017"
"The Abingdon Collection","BT78 5NW","2006"
"The Almonry","WR11 4BG","1957"
"The American Museum In Britain","BA2 7BD","1961"
"The Anson Museum","SK12 1TD","1989"
"The Archaeology Centre","GU19 5HN","1988-1993"
"The Argory","BT71 6NA","1979"
"The Ark Museum","LS24 9UL","1967"
"The Armstrongs Household And Farming Museum","NE67 5HP","1977"
"The Atmospheric Railway Museum","EX6 8PR","1982"
"The Beacon","CA28 7LY","1975"
"The Beatles Story","L3 4AD","1990"
"The Belfast Barge","BT1 3LG","2011"
"The Bellfoundry Museum","LE11 1AR","1986"
"The Bill Douglas Cinema Museum","EX4 4PT","1997"
"The Bishops Palace","BA5 2PD","1960-2017"
"The Blackhouse","HS2 9DB","1966"
"The Boilerhouse","LE16 7RA","1980"
"The Box","PL4 8AX","2020"
"The British Telecom Museum","EC4V 4AT","1982"
"The Broadcasting Museum","CH1 1NN","1994"
"The Bryans Museum","B78 3TW","1990"
"The Bubblecar Museum","PE22 7AW","2004"
"The Buckie Drifter Maritime Heritage Centre","AB56 1TT","1994"
"The Budding Foundation Museum Of Gardening","BN6 9LY","2016"
"The Bugatti Trust Museum","GL52 9RD","1990"
"The Bullecourt Museum","HD3 4PT","2004"
"The C.m. Booth Collection","TN17 4LP","1972"
"The Cabin Museum","ZE2 9QD","1978"
"The Castle Heritage Centre Bude","EX23 8LG","1974"
"The Castle Of Mey","KW14 8XH","2003"
"The Cater Museum","CM12 9BS","1960"
"The Cecil Higgins Museum","MK40 3XD","1949"
"The Charterhouse Museum","EC1M 6AN","2017"
"The Cider Museum, Hereford","HR4 0EF","1981"
"The Cider Press Museum","TQ13 8BB","1981"
"The Cinema Museum","SE11 4TH","1986"
"The Clockmakers Museum","SW7 2DD","1925"
"The Coach House Museum","SA43 3DX","2008"
"The Cole Museum Of Zoology","RG6 6UA","1907"
"The Collection: Art And Archaeology In Lincolnshire","LN2 1LP","2005"
"The Collectors Rendezvous","SA43 2HB","1986"
"The Commandery","WR1 2HU","1977"
"The Computer Sheds","YO25 9LY","2012"
"The Copper Kingdom Centre","LL68 9DE","1997"
"The Counting House Museum","YO17 7HW","2009"
"The Courthouse Museum","HG4 1QS","1998"
"The Coventry Music Museum","CV2 4ED","2013"
"The Craven Museum","BD23 1AH","1928"
"The Cumberland Toy & Model Museum","CA13 9NG","1989"
"The D-Day Story","PO5 3NT","1984"
"The David Coulthard Museum","DG6 4NP","1997"
"The De Morgan Centre","SW18 1RX","2002"
"The Doctor Who Experience","CF10 4GA","2012"
"The Donald Mcgill Museum","PO33 2LQ","2008"
"The Dudson Museum","ST1 5DD","1945-2012"
"The Duke Of Lancasters Own Yeomanry Museum","PR1 4YP","1979"
"The Duke Of Wellingtons Regimental Museum","HX3 6HG","1921"
"The East England Military Museum","IP24 2SY","2002"
"The Epping Forest Museum","E4 7QH","1895"
"The Estorick Collection Of Modern Italian Art","N1 2AN","1995"
"The Etches Collection - Museum Of Jurassic Marine Life","BH20 5PE","2016"
"The Fan Museum","SE10 8ER","1991"
"The Farmland Museum","CB25 9PQ","1969"
"The Fig Tree","PR3 1EB","2011"
"The Firs: Elgars Birthplace","WR2 6RH","1934"
"The Foundling Museum","WC1N 1AZ","1739"
"The Fruitmarket Gallery","EH1 1DF","1974"
"The Furness Museum","LA14 1LL","1930"
"The Fusilier Museum London","EC3N 4AB","1962"
"The Fusilier Museum","BL9 0DF","1934"
"The Garden Museum","SE1 7LB","1977"
"The Georgian House","EH2 4DR","1976"
"The Gilbert Collection","WC2R 1LA","2000"
"The Gissing Centre","WF1 1XH","1990"
"The Grand Lodge Of Scotland","EH2 3DH","1912"
"The Green Howards Regimental Museum","DL10 4QN","1935"
"The Grundy Art Gallery","FY1 1PX","1911"
"The Guardroom Museum (Adjutant General's Corps Museum)","SO23 8TS","2003"
"The Guernsey Tapestry","GY1 2NZ","2002"
"The Guildhall","LE1 5FQ","1926"
"The Gurkha Museum","SO23 8TS","1990"
"The Hall At Abbey-cwm-hir","LD1 6PH","2007"
"The Hamilton Toy Museum And Collectors Shop","FK17 8BQ","1994"
"The Hardmans House","L1 9ER","2004"
"The Harmonium Museum","BD18 3JS","1985"
"The Heath House","ST10 4HA","1960-2017"
"The Heathcote Museum","DE4 2BN","1930"
"The Helicopter Museum","BS22 8PL","1978"
"The Heritage Centre And Museum","PA34 4RQ","2000"
"The Heritage Centre At Bellingham","NE48 2DF","1984"
"The Higgins, Bedford","MK40 3XD","2013"
"The Highland Drover Centre","IV15 9TP","2008"
"The Highlanders Museum (Queen's Own Highlanders Collection)","IV2 7TD","1966"
"The Hill House","G84 9AJ","1982"
"The History On Wheels Museum","SL4 6QY","1980"
"The Hockey Museum","GU21 6BL","2014"
"The Holley/cornelius Collection","MK3 6EB","1994"
"The Holocaust Exhibition and Learning Centre","HD1 3DH","2018"
"The Hop Farm Museum","TN12 6PY","1960-2017"
"The Hub Museum","CA9 3HN","2001"
"The Hunterian","WC2A 3PE","1800"
"The Inniskillings Museum","BT74 7HL","1931"
"The James Paterson Museum","DG3 4HR","1995"
"The Jensen Museum","SY6 6BH","2003"
"The John Buchan Story","EH45 8AG","1983"
"The John George Joicey Museum","NE1 2AS","1971"
"The Jozef Pilsudski Institute In London","W6 0RF","1947"
"The Kathleen & May","L1 3EU","1960-2017"
"The Kemsing Heritage Centre","TN15 6NA","2010"
"The Kohima Museum","YO10 4HD","1990"
"The Last House Museum & Gift Shop","KW1 4YR","1945-2017"
"The Lawrence Room (Girton's Museum Collection)","CB3 0JG","2009"
"The Light Dragoons (15th/19th The Kings Royal Hussars) Museum","NE1 4JA","1976"
"The Lightbox","GU21 4AA","2007"
"The Liverpool FC Story","L4 0TH","1960-2017"
"The London Museum Of Water And Steam","TW8 0EN","1975"
"The Lowry","M50 3AZ","2000"
"The Lyc Museum & Art Gallery","CA8 2JH","1971"
"The Mad Museum","CV37 6PT","2012"
"The Main Guard","TD15 1DF","1990-1999"
"The Manchester Museum","M13 9PL","1867"
"The Manor Hemingford Grey","PE28 9BN","1990"
"The Mary Rose Museum","PO1 3LX","1979"
"The Mcmanus: Dundees Art Gallery & Museum","DD1 1DA","1873"
"The Mechanical Music Museum & Bygones","IP14 4QN","1982"
"The Meffan Museum And Art Gallery","DD8 1BB","1871"
"The Merchant's House (Tewkesbury)","GL20 5SN","1980"
"The Merchants House","SN8 1HN","1991"
"The Mercian Regiment Museum (Worcestershire)","WR1 1DT","1922"
"The Micro Museum","CT11 8RA","2014"
"The Midland Motor Museum","DE12 7BH","1963"
"The Military Museum Of Devon And Dorset","DT1 1RN","1958"
"The Milne Museum","TN9 1HR","1975"
"The Motor Boat Museum","SS16 4HU","1986"
"The Muckleburgh Collection","NR25 7EG","1988"
"The Munnings Museum","CO7 6AZ","1961"
"The Museum Of Cipher Equipment","KY15 4NP","1945-2003"
"The Museum Of Electricity","BH23 1QE","1983"
"The Museum Of Free Derry","BT48 9DR","2007"
"The Museum Of Leathercraft","NN1 5LW","1946"
"The Museum Of The National Rifle Association","GU24 0PB","1997"
"The Museum of Magic and Witchcraft","IM9 1AN","1951"
"The Museum of Methodism and John Wesley's House","EC1Y 1AU","1898"
"The Museum of Saint John Henry Cardinal Newman","B16 8UE","2019"
"The Museum, Newton Stewart","DG8 6HH","1978"
"The Musical Museum","TW8 0DU","1963"
"The Nally Heritage Centre","BT79 9JX","2009"
"The National Brewery Centre","DE14 1NG","1977"
"The National Holocaust Centre & Museum","NG22 0AP","1995"
"The National Museum Of Computing","MK3 6EB","2007"
"The National Speedway Museum","EN10 7QZ","2007"
"The National Video Game Arcade","NG1 1NN","2015"
"The National Wallace Monument","FK9 5LF","1960-2017"
"The Nelson Museum","NR30 2RG","2001"
"The New Art Gallery Walsall","WS2 8LG","2000"
"The New Glyn Valley Tramway","LL20 7HE","1960-2017"
"The New Room","BS1 3JE","1932"
"The Nigel Mansell Museum","JE2 3SD","2013"
"The Nottage Museum","CO7 9BX","1896-1947"
"The Novium","PO19 1PB","1962"
"The Old Lytham Lifeboat House","FY8 5LD","1986"
"The Old Post Office","AB53 4DS","1999"
"The Old Smiddy","AB34 5AA","1997"
"The Old Smithy And Heritage Centre","DN9 1RE","1992"
"The Old Sunday School","SK11 6UT","1960-2017"
"The Old Waiting Room","PA61 7YW","1996"
"The Panacea Museum","MK40 3PH","2012"
"The Paper Trail At Frogmore Mill","HP3 9RY","2002"
"The Patrick Motor Museum","B30 3NU","1980-1989"
"The Pen Museum","B1 3HS","2001"
"The Pengelly Museum","TQ11 0DY","1973"
"The Peoples Story","EH8 8BN","1957"
"The Polar Museum","CB2 1ER","1934"
"The Postal Museum","WC1X 0DA","2017"
"The Precinct Toy Collection","CT13 9ES","1974"
"The Priests House Museum And Garden","BH21 1HR","1961"
"The Priests House","PE9 3LS","1960-2017"
"The Prince Of Waless Own Regiment Of Yorkshire Museum","YO1 9SB","1925"
"The Princess Royal Class Locomotive Trust","DE5 3QZ","1995"
"The Printing House Museum","CA13 9LX","1993"
"The Pumphouse Educational Museum","SE16 5DZ","1989"
"The Queens Gallery, Palace Of Holyroodhouse","EH8 8DX","2002"
"The Queens Gallery","SW1A 1AA","1962"
"The Queens House","SE10 9NF","1900-1960"
"The Queens Royal Lancers Regimental Museum","NG22 9EP","1964"
"The Radio Museum","TA23 0AZ","1993"
"The Raven Mason Collection","ST5 5BG","1994"
"The Red Feather Club 95th Bomb Group Museum","IP21 5DG","1960-2017"
"The Red House","IP15 5PZ","2005"
"The Regimental Museum Of The Royal Welsh (Brecon)","LD3 7EB","1934"
"The Reid Concert Hall Museum Of Instruments","EH1 1LG","1963-1968"
"The Reitlinger Bequest Museum","SL6 8DN","1951"
"The Rifles (Berkshire and Wiltshire) Museum","SP1 2EX","1982"
"The Rifles Museum","SO23 8TS","2013"
"The Roald Dahl Museum And Story","HP16 0AL","2005"
"The Robertson Museum","KA28 0EG","1897"
"The Roman Painted House","CT17 9AJ","1977"
"The Ropewalk","DN18 5JT","2001"
"The Royal Green Jackets (Rifles) Museum","SO23 8TS","1977"
"The Royal Mews","SW1W 0QH","1900-1959"
"The Royal Mint Museum","CF72 8YT","2016"
"The Royal Observer Corps Museum","SO14 3FR","1987"
"The Royal Yacht Britannia","EH6 6JJ","1999"
"The Salisbury Museum","SP1 2EN","1860"
"The Scottish Crannog Centre","PH15 2HY","1997"
"The Seaside Museum","CT6 5EJ","1939"
"The Shambles Museum","GL18 1PP","1989"
"The Shelley Rooms","BH15 1NE","1979"
"The Sheringham Museum","NR26 8RE","1991"
"The Shipwreck Centre","TR13 9JS","1960-1985"
"The Shuttleworth Collection","SG18 9EP","1963"
"The Siege Museum","BT48 6PJ","2016"
"The Silverstone Experience","NN12 8TN","2019"
"The Spalding Bulb Museum","PE11 3XY","1995"
"The Staffordshire Police Museum","ST17 0QG","1992"
"The Staffordshire Regiment Museum","WS14 9PY","1962"
"The Stanley And Audrey Burton Gallery","LS2 9JT","1970"
"The Stewart Museum","YO42 2QF","1968"
"The Stewartry Museum","DG6 4AQ","1881"
"The Storrington And District Museum","RH20 4TB","2000"
"The Story Museum","OX1 1BP","2003"
"The Suffolk Punch Trust Heritage Museum","IP12 3JR","2010"
"The Tall Ship At Riverside","G3 8RS","1999"
"The Thomas Shop","LD1 5UA","2003"
"The Thursford Collection","NR21 0AS","1976"
"The Tide Mill Living Museum","IP12 1BY","1973"
"The Tithe Barn Museum","PE8 6QG","2000"
"The Tower of London","EC3N 4AB","1830-1839"
"The Transport Museum, Wythall","B47 6JX","1978"
"The Treasure House","HU17 8HE","2007"
"The Treasures of the Brotherton Gallery","LS2 9JT","2016"
"The Trolleybus Museum At Sandtoft","DN8 5SX","1971"
"The True Crime Museum","TN34 1JP","2014"
"The Tutankhamun Exhibition","DT1 1UW","1986"
"The Twickenham Museum","TW1 3DU","2001"
"The Vennel Gallery","KA12 0BD","1988"
"The Victoria Gallery And Museum","L69 3DR","2008"
"The Village - Church Farm","PE25 2HF","1976"
"The Village Museum, Little Crosby","L23 4TS","1996"
"The Vyne","RG24 9HL","1956"
"The Wallace Collection","W1U 3BN","1900"
"The Water Tower","CH1 4EZ","1962"
"The Way We Were","WN3 4EU","1986"
"The Well House Collection","SN12 7NY","2012"
"The Whitaker","BB4 6RE","1902"
"The Who Shop Museum","E6 1PY","1984"
"The Wight Military And Heritage Museum","PO31 8QU","2015"
"The William Marriott Museum","NR25 6QA","2005"
"The Wiltshire Regimental Museum","SN10 2ER","1920-1960"
"The Wimbledon Lawn Tennis Museum","SW19 5AE","1977"
"The Witney And District Museum","OX28 6JA","1996"
"The Woodland Heritage Museum","BA13 4EH","1971"
"The Workhouse Museum","HG4 1LE","1996"
"The Workhouse","NG25 0PT","1960-2017"
"The Working Carriage Museum","DE4 2ER","1946"
"The Writers Museum","EH1 2PA","1907"
